[10:34:19] info: 14_Feb_2022_10.34
[10:34:20] info: MQTT connection respone successfull
[10:34:20] info: Subsribe response v2/server/simulated/cmd
[10:34:20] info: Subsribe response v2/server/simulated/cmd
[10:34:23] info: Init pose selected: 0, 0, 0
[10:34:23] info: Got a request to publish to: v2/server/NRF_5/cmd
[10:34:27] info: x: 0, y: 0, theta: 0
[10:34:32] info: x: 0, y: 0, theta: 0
[10:34:37] info: x: 0, y: 0, theta: 0
[10:34:42] info: x: 0, y: 0, theta: 0
[10:34:47] info: x: 0, y: 0, theta: 0
[10:34:52] info: x: 0, y: 0, theta: 0
[10:34:57] info: x: 0, y: 0, theta: 0
[10:35:02] info: x: 0, y: 0, theta: 0
[10:35:07] info: x: 0, y: 0, theta: 0
[10:35:12] info: x: 0, y: 0, theta: 0
[10:35:17] info: x: 0, y: 0, theta: 0
[10:35:22] info: x: 0, y: 0, theta: 0
[10:35:27] info: x: 0, y: 0, theta: 0
[10:35:32] info: x: 0, y: 0, theta: 0
[10:35:37] info: x: 0, y: 0, theta: 0
[10:35:42] info: x: 0, y: 0, theta: 0
[10:35:47] info: x: 0, y: 0, theta: 0
[10:35:52] info: x: 0, y: 0, theta: 0
[10:35:57] info: x: 0, y: 0, theta: 0
[10:36:02] info: x: 0, y: 0, theta: 0
[10:36:07] info: x: 0, y: 0, theta: 0
[10:36:12] info: x: 0, y: 0, theta: 0
[10:36:17] info: x: 0, y: 0, theta: 0
[10:36:22] info: x: 0, y: 0, theta: 0
[10:36:27] info: x: 0, y: 0, theta: 0
[10:36:32] info: x: 0, y: 0, theta: 0
[10:36:37] info: x: 0, y: 0, theta: 0
[10:36:42] info: x: 0, y: 0, theta: 0
[10:36:47] info: x: 0, y: 0, theta: 0
[10:36:52] info: x: 0, y: 0, theta: 0
[10:36:57] info: x: 0, y: 0, theta: 0
[10:37:02] info: x: 0, y: 0, theta: 0
[10:37:07] info: x: 0, y: 0, theta: 0
[10:37:12] info: x: 0, y: 0, theta: 0
[10:37:17] info: x: 0, y: 0, theta: 0
[10:37:22] info: x: 0, y: 0, theta: 0
[10:37:27] info: x: 0, y: 0, theta: 0
[10:37:32] info: x: 0, y: 0, theta: 0
[10:37:37] info: x: 0, y: 0, theta: 0
[10:37:42] info: x: 0, y: 0, theta: 0
[10:37:47] info: x: 0, y: 0, theta: 0
[10:37:52] info: x: 0, y: 0, theta: 0
[10:37:57] info: x: 0, y: 0, theta: 0
[10:38:02] info: x: 0, y: 0, theta: 0
[10:38:07] info: x: 0, y: 0, theta: 0
[10:38:12] info: x: 0, y: 0, theta: 0
[10:38:17] info: x: 0, y: 0, theta: 0
[10:38:22] info: x: 0, y: 0, theta: 0
[10:38:27] info: x: 0, y: 0, theta: 0
[10:38:32] info: x: 0, y: 0, theta: 0
[10:38:37] info: x: 0, y: 0, theta: 0
[10:38:42] info: x: 0, y: 0, theta: 0
[10:38:47] info: x: 0, y: 0, theta: 0
[10:38:52] info: x: 0, y: 0, theta: 0
[10:38:57] info: x: 0, y: 0, theta: 0
[10:39:02] info: x: 0, y: 0, theta: 0
[10:39:07] info: x: 0, y: 0, theta: 0
[10:39:12] info: x: 0, y: 0, theta: 0
[10:39:17] info: x: 0, y: 0, theta: 0
[10:39:22] info: x: 0, y: 0, theta: 0
[10:39:27] info: x: 0, y: 0, theta: 0
[10:39:32] info: x: 0, y: 0, theta: 0
[10:39:37] info: x: 0, y: 0, theta: 0
[10:39:42] info: x: 0, y: 0, theta: 0
[10:39:47] info: x: 0, y: 0, theta: 0
[10:39:52] info: x: 0, y: 0, theta: 0
[10:39:57] info: x: 0, y: 0, theta: 0
[10:40:02] info: x: 0, y: 0, theta: 0
[10:40:07] info: x: 0, y: 0, theta: 0
[10:40:12] info: x: 0, y: 0, theta: 0
[10:40:17] info: x: 0, y: 0, theta: 0
[10:40:22] info: x: 0, y: 0, theta: 0
[10:40:27] info: x: 0, y: 0, theta: 0
[10:40:32] info: x: 0, y: 0, theta: 0
[10:40:37] info: x: 0, y: 0, theta: 0
[10:40:42] info: x: 0, y: 0, theta: 0
[10:40:47] info: x: 0, y: 0, theta: 0
[10:40:52] info: x: 0, y: 0, theta: 0
[10:40:57] info: x: 0, y: 0, theta: 0
[10:41:02] info: x: 0, y: 0, theta: 0
[10:41:07] info: x: 0, y: 0, theta: 0
[10:41:12] info: x: 0, y: 0, theta: 0
[10:41:17] info: x: 0, y: 0, theta: 0
[10:41:22] info: x: 0, y: 0, theta: 0
[10:41:27] info: x: 0, y: 0, theta: 0
[10:41:32] info: x: 0, y: 0, theta: 0
[10:41:37] info: x: 0, y: 0, theta: 0
[10:41:42] info: x: 0, y: 0, theta: 0
[10:41:47] info: x: 0, y: 0, theta: 0
[10:41:52] info: x: 0, y: 0, theta: 0
[10:41:57] info: x: 0, y: 0, theta: 0
[10:42:02] info: x: 0, y: 0, theta: 0
[10:42:07] info: x: 0, y: 0, theta: 0
[10:42:12] info: x: 0, y: 0, theta: 0
[10:42:17] info: x: 0, y: 0, theta: 0
[10:42:22] info: x: 0, y: 0, theta: 0
[11:30:58] warning: Connection lost
[11:31:03] warning: Connection lost
