[16:33:04] info: 11_Feb_2022_16.33
[16:33:04] info: MQTT connection respone successfull
[16:33:04] info: Subsribe response v2/server/simulated/cmd
[16:33:04] info: Subsribe response v2/server/simulated/cmd
[16:33:45] info: Init pose selected: 0, 0, 0
[16:33:45] info: Got a request to publish to: v2/server/NRF_5/cmd
[16:33:48] info: x: 0, y: 0, theta: 0
[16:33:53] warning: Invalid size of payload!
[16:33:53] error: Received invalid SLAM message!
[16:33:53] error: Got invalid SLAM message!
[16:33:54] info: x: 0, y: 0, theta: 0
[16:33:58] info: x: 0, y: 0, theta: 0
[16:34:03] info: x: 0, y: 0, theta: 0
[16:34:08] info: x: 0, y: 0, theta: 0
[16:34:13] warning: Invalid size of payload!
[16:34:13] error: Received invalid SLAM message!
[16:34:13] error: Got invalid SLAM message!
[16:34:14] info: x: 0, y: 0, theta: 0
[16:34:18] info: x: 0, y: 0, theta: 0
[16:34:23] info: x: 0, y: 0, theta: 0
[16:34:28] info: x: 0, y: 0, theta: 0
[16:34:33] info: x: 0, y: 0, theta: 0
[16:34:38] info: x: 0, y: 0, theta: 0
[16:34:43] info: x: 0, y: 0, theta: 0
[16:34:48] info: x: 0, y: 0, theta: 0
[16:34:53] info: x: 0, y: 0, theta: 0
[16:34:58] info: x: 0, y: 0, theta: 0
[16:35:03] info: x: 0, y: 0, theta: 0
[16:35:08] info: x: 0, y: 0, theta: 0
[16:35:13] info: x: 0, y: 0, theta: 0
[16:35:18] info: x: 0, y: 0, theta: 0
[16:35:23] info: x: 0, y: 0, theta: 0
[16:35:28] info: x: 0, y: 0, theta: 0
[16:35:33] info: x: 0, y: 0, theta: 0
[16:35:38] info: x: 0, y: 0, theta: 0
[16:35:43] info: x: 0, y: 0, theta: 0
[16:35:48] info: x: 0, y: 0, theta: 0
[16:35:53] info: x: 0, y: 0, theta: 0
[16:35:58] info: x: 0, y: 0, theta: 0
[16:36:03] info: x: 0, y: 0, theta: 0
[16:36:08] info: x: 0, y: 0, theta: 0
[16:36:13] info: x: 0, y: 0, theta: 0
[16:36:18] info: x: 0, y: 0, theta: 0
[16:36:23] info: x: 0, y: 0, theta: 0
[16:36:28] info: x: 0, y: 0, theta: 0
[16:36:33] info: x: 0, y: 0, theta: 0
[16:36:38] info: x: 0, y: 0, theta: 0
[16:36:43] info: x: 0, y: 0, theta: 0
[16:36:48] info: x: 0, y: 0, theta: 0
[16:36:53] info: x: 0, y: 0, theta: 0
[16:36:58] info: x: 0, y: 0, theta: 0
[16:37:03] info: x: 0, y: 0, theta: 0
[16:37:08] info: x: 0, y: 0, theta: 0
[16:37:13] info: x: 0, y: 0, theta: 0
[16:37:18] info: x: 0, y: 0, theta: 0
[16:37:23] info: x: 0, y: 0, theta: 0
