[15:46:48] info: 18_Feb_2022_15.46
[15:46:49] info: MQTT connection respone successfull
[15:46:50] info: Subsribe response v2/server/simulated/cmd
[15:46:50] info: Subsribe response v2/server/simulated/cmd
[15:47:12] info: Init pose selected: 0, 0, 0
[15:47:12] info: x: 0, y: 0, theta: 0
[15:47:12] info: x: 0, y: 0, theta: 0
[15:47:12] info: x: 0, y: 0, theta: 0
[15:47:12] info: x: 0, y: 0, theta: 0
[15:47:12] info: x: 0, y: 0, theta: 0
[15:47:12] info: x: 0, y: 0, theta: 0
[15:47:12] info: Odom        : x:          0, y:          0, theta:          0
[15:47:12] info: New position: x:  0.0006537, y:  5.991e-07, theta:   -0.04421 weight:   1
[15:47:12] info: New position: x:  0.0006537, y:  5.991e-07, theta:   -0.04421 weight:   1
[15:47:12] info: New position: x:   0.001333, y: -1.169e-06, theta:    -0.1609 weight:   1
[15:47:12] info: New position: x:   0.001333, y: -1.169e-06, theta:    -0.1609 weight:   1
[15:47:12] info: New position: x: -0.0004948, y: -9.041e-07, theta:     0.1107 weight:   1
[15:47:12] info: New position: x: -0.0004948, y: -9.041e-07, theta:     0.1107 weight:   1
[15:47:12] info: New position: x:   0.001219, y:  -5.22e-07, theta:   -0.05362 weight:   1
[15:47:12] info: New position: x:   0.001219, y:  -5.22e-07, theta:   -0.05362 weight:   1
[15:47:12] info: New position: x: -0.0003152, y: -5.262e-07, theta:     0.0076 weight:   1
[15:47:12] info: New position: x: -0.0003152, y: -5.262e-07, theta:     0.0076 weight:   1
[15:47:12] info: New position: x: -0.0006367, y:  3.705e-07, theta:   -0.02129 weight:   1
[15:47:12] info: New position: x: -0.0006367, y:  3.705e-07, theta:   -0.02129 weight:   1
[15:47:12] info: New position: x:  0.0007074, y:  1.228e-08, theta:    0.03224 weight:   1
[15:47:12] info: New position: x:  0.0007074, y:  1.228e-08, theta:    0.03224 weight:   1
[15:47:12] info: New position: x:  0.0002632, y:  2.305e-07, theta:    0.04785 weight:   1
[15:47:12] info: New position: x:  0.0002632, y:  2.305e-07, theta:    0.04785 weight:   1
[15:47:12] info: New position: x: -0.0006227, y:  1.093e-06, theta:    -0.1161 weight:   1
[15:47:12] info: New position: x: -0.0006227, y:  1.093e-06, theta:    -0.1161 weight:   1
[15:47:12] info: New position: x:  0.0008418, y:  4.636e-08, theta:  -0.003242 weight:   1
[15:47:12] info: New position: x:  0.0008418, y:  4.636e-08, theta:  -0.003242 weight:   1
[15:47:12] info: New position: x: -0.0002108, y: -1.382e-08, theta:   -0.04379 weight:   1
[15:47:12] info: New position: x: -0.0002108, y: -1.382e-08, theta:   -0.04379 weight:   1
[15:47:12] info: New position: x: -9.946e-05, y:  4.906e-08, theta:   -0.07493 weight:   1
[15:47:12] info: New position: x: -9.946e-05, y:  4.906e-08, theta:   -0.07493 weight:   1
[15:47:12] info: New position: x:  -0.001027, y: -1.529e-06, theta:    0.05068 weight:   1
[15:47:12] info: New position: x:  -0.001027, y: -1.529e-06, theta:    0.05068 weight:   1
[15:47:12] info: New position: x: -0.0008004, y:   7.15e-07, theta:    -0.1199 weight:   1
[15:47:12] info: New position: x: -0.0008004, y:   7.15e-07, theta:    -0.1199 weight:   1
[15:47:12] info: New position: x:  0.0005445, y: -4.757e-07, theta:    -0.1875 weight:   1
[15:47:12] info: New position: x:  0.0005445, y: -4.757e-07, theta:    -0.1875 weight:   1
[15:47:12] info: New position: x:  0.0001417, y:  1.894e-08, theta:   -0.03191 weight:   1
[15:47:12] info: New position: x:  0.0001417, y:  1.894e-08, theta:   -0.03191 weight:   1
[15:47:12] info: New position: x:  -0.002432, y:  2.077e-06, theta:   -0.04802 weight:   1
